Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 34,Area Sample 34,#Peptides,#Unique,#Spec Sample 34,PTM,Avg. Mass,Description
101,79,P29804|ODPA_PIG,33.30,3,3,1.2497E5,1,1,2,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
124,268,P12263|FA8_PIG,33.24,1,1,1.0347E3,1,1,1,Oxidation (M),239303,Coagulation factor VIII OS=Sus scrofa OX=9823 GN=F8 PE=1 SV=2
133,248,A4L7N3|FOXO1_PIG,33.19,3,3,1.8583E3,1,1,1,,69921,Forkhead box protein O1 OS=Sus scrofa OX=9823 GN=FOXO1 PE=2 SV=1
151,392,D2SW95|COPB_PIG,33.13,1,1,1.2893E3,1,1,1,,107123,Coatomer subunit beta OS=Sus scrofa OX=9823 GN=COPB1 PE=2 SV=1
97,339,Q9GL51|LIS1_PIG,33.05,4,4,5.9732E3,1,1,2,,46654,Platelet-activating factor acetylhydrolase IB subunit alpha OS=Sus scrofa OX=9823 GN=PAFAH1B1 PE=2 SV=3
154,409,Q863I2|OXSR1_PIG,32.98,4,4,1.2148E2,1,1,1,,58233,Serine/threonine-protein kinase OSR1 OS=Sus scrofa OX=9823 GN=OXSR1 PE=2 SV=1
142,332,Q865F1|MTP_PIG,32.82,1,1,2.0136E4,1,1,1,,99771,Microsomal triglyceride transfer protein large subunit OS=Sus scrofa OX=9823 GN=MTTP PE=2 SV=1
143,1128,Q764M5|STAT1_PIG,32.68,1,1,6.8617E3,1,1,1,Oxidation (M),88167,Signal transducer and activator of transcription 1 OS=Sus scrofa OX=9823 GN=STAT1 PE=1 SV=1
144,1729,Q4PLW0|PLIN2_PIG,32.36,5,5,3.4018E3,1,1,1,,50196,Perilipin-2 OS=Sus scrofa OX=9823 GN=PLIN2 PE=2 SV=1
182,2969,P30930|LCAT_PIG,32.22,9,9,2.1023E3,1,1,1,,21276,Phosphatidylcholine-sterol acyltransferase (Fragment) OS=Sus scrofa OX=9823 GN=LCAT PE=1 SV=1
129,193,P03974|TERA_PIG,32.21,1,1,0,1,1,1,,89289,Transitional endoplasmic reticulum ATPase OS=Sus scrofa OX=9823 GN=VCP PE=1 SV=5
