Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 35,Area Sample 35,#Peptides,#Unique,#Spec Sample 35,PTM,Avg. Mass,Description
143,1084,Q5I2M3|TLR9_PIG,35.35,1,1,4.5213E4,1,1,1,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
141,209,Q767K9|PP1RA_PIG,35.29,2,2,3.924E2,1,1,1,,97597,Serine/threonine-protein phosphatase 1 regulatory subunit 10 OS=Sus scrofa OX=9823 GN=PPP1R10 PE=3 SV=1
164,633,A7Y521|CSN4_PIG,34.93,2,2,2.6867E3,1,1,1,,46269,COP9 signalosome complex subunit 4 OS=Sus scrofa OX=9823 GN=COPS4 PE=2 SV=1
196,1978,P81693|PPAC_PIG,34.53,11,11,0,1,1,1,,18035,Low molecular weight phosphotyrosine protein phosphatase OS=Sus scrofa OX=9823 GN=ACP1 PE=1 SV=2
194,2936,Q2EN75|S10A6_PIG,34.29,12,12,0,1,1,1,,10060,Protein S100-A6 OS=Sus scrofa OX=9823 GN=S100A6 PE=3 SV=1
112,1547,Q01580|HBEGF_PIG,34.25,6,6,2.9718E4,1,1,2,,22986,Proheparin-binding EGF-like growth factor OS=Sus scrofa OX=9823 GN=HBEGF PE=2 SV=2
171,1504,Q2TNK5|ANGL4_PIG,33.94,4,4,7.8529E1,1,1,1,,45534,Angiopoietin-related protein 4 OS=Sus scrofa OX=9823 GN=ANGPTL4 PE=2 SV=2
153,178,Q6KEQ9|PC11X_PIG,33.89,1,1,1.6609E5,1,1,1,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
119,1095,Q8WNE9|BAALC_PIG,33.65,5,5,0,1,1,2,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
170,714,O62640|PIAP_PIG,32.68,3,3,1.3694E4,1,1,1,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
195,1542,P00571|KAD1_PIG,32.59,8,8,6.984E2,1,1,1,,21639,Adenylate kinase isoenzyme 1 OS=Sus scrofa OX=9823 GN=AK1 PE=1 SV=1
146,115,P04175|NCPR_PIG,32.51,2,2,1.4044E3,1,1,1,,76833,NADPH--cytochrome P450 reductase OS=Sus scrofa OX=9823 GN=POR PE=1 SV=2
133,315,Q8HZK2|DUOX2_PIG,32.46,1,1,0,1,1,1,,175283,Dual oxidase 2 OS=Sus scrofa OX=9823 GN=DUOX2 PE=1 SV=2
135,43,A7LCJ3|SN_PIG,32.30,1,1,3.6209E2,1,1,1,,184910,Sialoadhesin OS=Sus scrofa OX=9823 GN=SIGLEC1 PE=1 SV=1
176,2822,P11493|PP2AB_PIG,32.19,6,6,2.0349E2,1,1,1,,33610,Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform (Fragment) OS=Sus scrofa OX=9823 GN=PPP2CB PE=2 SV=2
176,2757,P67776|PP2AA_PIG,32.19,6,6,2.0349E2,1,1,1,,35594,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform OS=Sus scrofa OX=9823 GN=PPP2CA PE=2 SV=1
186,2048,A1XQU1|PSB7_PIG,32.19,3,3,4.6602E2,1,1,1,,29980,Proteasome subunit beta type-7 OS=Sus scrofa OX=9823 GN=PSMB7 PE=2 SV=2
158,419,Q28992|VIPR1_PIG,32.14,5,5,9.6251E1,1,1,2,,51479,Vasoactive intestinal polypeptide receptor 1 OS=Sus scrofa OX=9823 GN=VIPR1 PE=2 SV=1
182,1579,Q9GKQ6|PGS1_PIG,31.98,4,4,2.8782E3,1,1,1,,30457,Biglycan (Fragment) OS=Sus scrofa OX=9823 GN=BGN PE=2 SV=2
165,1704,O97581|LHX3_PIG,31.98,7,7,4.1907E2,1,1,1,,41825,LIM/homeobox protein Lhx3 (Fragment) OS=Sus scrofa OX=9823 GN=LHX3 PE=2 SV=1
134,303,Q28983|ZAN_PIG,31.96,0,0,1.1824E4,1,1,1,,270363,Zonadhesin OS=Sus scrofa OX=9823 GN=ZAN PE=1 SV=1
630,328,P47788|THOP1_PIG,31.80,1,1,2.7523E3,1,1,1,,78144,Thimet oligopeptidase OS=Sus scrofa OX=9823 GN=THOP1 PE=2 SV=2
