Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 23,Area Sample 23,#Peptides,#Unique,#Spec Sample 23,PTM,Avg. Mass,Description
1,1,tr|F1RX36|F1RX36_PIG,554.74,55,55,2.7675E7,1063,1063,4458,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
2,6,tr|F1RX37|F1RX37_PIG,395.40,32,32,1.2438E7,156,156,1153,Oxidation (M),60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
133,168,Q27HV0|OGT1_PIG,36.70,1,1,1.7011E4,1,1,1,,116923,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Sus scrofa OX=9823 GN=OGT PE=2 SV=1
158,249,Q33BP8|FOXN3_PIG,36.69,1,1,1.1311E3,1,1,1,,53308,Forkhead box protein N3 OS=Sus scrofa OX=9823 GN=FOXN3 PE=2 SV=1
155,998,Q95ND5|CASP3_PIG,36.44,5,5,1.6894E3,1,1,1,Oxidation (M),31379,Caspase-3 OS=Sus scrofa OX=9823 GN=CASP3 PE=1 SV=1
175,1070,P14332|6PGD_PIG,36.12,11,11,3.4006E3,1,1,1,,27806,6-phosphogluconate dehydrogenase  decarboxylating (Fragment) OS=Sus scrofa OX=9823 GN=PGD PE=2 SV=3
184,1754,Q8MJ39|MGP_PIG,35.98,16,16,4.0417E2,1,1,1,,12142,Matrix Gla protein OS=Sus scrofa OX=9823 GN=MGP PE=3 SV=1
128,303,Q28983|ZAN_PIG,35.86,0,0,1.6969E3,1,1,1,,270363,Zonadhesin OS=Sus scrofa OX=9823 GN=ZAN PE=1 SV=1
152,440,P45561|AMEL_PIG,35.78,9,9,0,1,1,1,,21387,Amelogenin OS=Sus scrofa OX=9823 GN=AMEL PE=1 SV=2
131,150,Q2IA00|SPEF2_PIG,35.56,1,1,4.1149E3,1,1,1,Oxidation (M),208803,Sperm flagellar protein 2 OS=Sus scrofa OX=9823 GN=SPEF2 PE=2 SV=1
132,102,Q6PQZ2|CFTR_PIG,35.52,1,1,2.9119E4,1,1,1,,168187,Cystic fibrosis transmembrane conductance regulator OS=Sus scrofa OX=9823 GN=CFTR PE=2 SV=1
139,1571,P52649|CY24B_PIG,35.09,4,4,4.7869E2,1,1,1,,55830,Cytochrome b-245 heavy chain (Fragment) OS=Sus scrofa OX=9823 GN=CYBB PE=2 SV=2
137,1011,Q29122|MYO6_PIG,34.82,1,1,1.7404E4,1,1,1,,144858,Unconventional myosin-VI OS=Sus scrofa OX=9823 GN=MYO6 PE=1 SV=1
136,665,Q28969|NOS3_PIG,34.42,1,1,1.97E3,1,1,1,,133406,Nitric oxide synthase  endothelial OS=Sus scrofa OX=9823 GN=NOS3 PE=1 SV=4
145,515,Q28944|CATL1_PIG,34.26,3,3,1.2428E3,1,1,1,,37178,Procathepsin L OS=Sus scrofa OX=9823 GN=CTSL PE=2 SV=1
